ID	Positive_score	Negative_score	Content
984	1	1	Nhiều lúc tự hỏi không biết ngoài kia có bao nhiêu người ghét mình qua cách nghe người khác kể lại nhỉ???  Quên, mình đéo quan tâm lắm :D
985	0	1	Ghét thi văn vl
986	1	1	Eo thề luôn mình ghét mình vãi
987	1	1	@atwoteenavocado Chị ghét ôm ấp mà nghĩ sao em tin =))))
988	0	1	Tôi đã thêm video vào danh sách phát https://t.co/HgMtjxbAni Dân Ngoại GHÉT cà chua Lâm Đồng ?!| LTV trên @YouTube
989	1	4	@gwoonini eo ơi cơ mà con điên này k mặc đc đồ doll bt (vì nó 4 chân) sau lại mua áo cho nó, mệt nhờ!!!!!!!!! ghét Kang chó v=))
990	0	2	Không biết ở Hàn SoMin Running man có bị ghét như ở VN hông hé? thực sự cảm thấy bối rối sau khi đọc cmt trên sbs i… https://t.co/zAaekwYTG8
991	1	2	Thật sự thì mình cũng ghét việc 17 ít screentime WI vcl ra ấy nhưng việc mấy bạn chửi chị Kim Shinyoung là sai lè ra luôn
992	1	4	Tao ghét ai nhiều chuyện chuyện của ai người đó lo ich ... Lo chuyện đời hk mệt ak đừng để tao ns thẳng ok
993	0	2	Mô Phật... Con k muốn đụng chạm ai... Con cũng k muốn ghét ai... Mà có người nào đó sống sao ai cũng ghét thì coi l… https://t.co/TN51rXNWjt
994	1	1	Nói quá chuẩn luôn, ghét nhất vụ đi tới đâu đòi "bóc phốt" đến đó (y) https://t.co/BFSlNEt4Ao
995	0	12	tôi ghét sự yếu đuối của bản thân mình 😞😞😞
996	2	1	cmt người bạn ghét vào đây 1p đến 5p sẽ bay màu 1 người đầu tiên :V test
997	0	0	Tôi đã thêm video vào danh sách phát https://t.co/tOUlVr5dm1 Ghét Anh - Nhóm Mây Trắng trên @YouTube
998	1	1	Đúng là mấy Tây cũng rãnh quá mà. Nghe nói no cũng ghét người ta tào lào chuyện người khác lém mà. Động cơ của Anh/… https://t.co/1Y1u7HLWbk
999	0	1	Ngày xưa xem mấy tập đầu phim thấy ghét mẹ chồng này lắm cơ, xong không xem phim nữa. Giờ xem cô chia sẻ với lumisp… https://t.co/8BUWoQt29k
1000	0	2	Đồ đáng ghét. ;;^;; #PremiosMTVMiaw  #MTVBRKPOPBTS  @BTS_twt https://t.co/GOsbOiH9o9
1001	4	1	Ai Sẽ Là Cái Đồ Đáng Ghét Của Heri😂 - Gia Đình Là Số 1 Phần 2 - Phim Hài... https://t.co/L9yAuWHytu qua @YouTube
1002	1	3	Aww xem show "Ngoài chăn bông là bão tố" season 2 mà ghét ông chú già nhất ghê người gì mà xấu tính vc~ nghĩ sau nà… https://t.co/P80UyCphJ2
1003	4	1	Tôi đã thêm video vào danh sách phát https://t.co/HgY25AsyBV Ai Sẽ Là Cái Đồ Đáng Ghét Của Heri😂 - Gia Đình
1004	4	1	Ai Sẽ Là Cái Đồ Đáng Ghét Của Heri😂 - Gia Đình Là Số 1 Phần 2 - Phim Hài Hàn Quốc: https://t.co/HgY25AsyBV
1005	1	3	Còn đâu thời Acchan và Yuko đánh nhau vỡ nồi mỗi mùa ssk nữa đâu. Cũng ko ghét Xị đâu mà từ ngày Xị lên AKB chán đời hẳn
1006	2	1	Trên đời này tao ghét nhất những thằng nịnh hót . Chiến đấu bằng năng lực của mình đi. Nịnh để đạt được mục đích, n… https://t.co/itskFkNLRM
1007	2	1	Rất quý Tĩnh nhưng mấy má ship này nọ làm ơn đừng hiện ra trc mặt t nữa ha. Hai thằng con trai ở cạnh nhau suốt ngà… https://t.co/PAyHSs7tvL
1008	2	2	Trc đâu ghét cô tống đâu còn thấy xinh ý chứ mà từ ngày biết đến sự sống của ml lê lạc thì ôi e thề nhìn mặt cô tốn… https://t.co/QWQ5KVDmNJ
1009	0	1	@mijoo_park @chicha_hero Đ có cái cmt kia thì mình đã đ ghét như vậy. Đang rõ cảm tình thế mà...
1010	3	0	@mijoo_park @chicha_hero C nghĩ về âm nhạc bangtan ông này vẫn thích mà quả lần trc là mồm đi xa quá. Phải nói đ ai… https://t.co/g5HoZ82Jww
1011	5	1	-_- sao mà t ghét mấy thể loại ăn nói vớ va vớ vẩn đ biết xưng hô cho đúng phép tắc vai thứ gì hết. Lớn hơn 2 tuổi mà “tôi” cc.
1012	0	11	cháy~~~ chết đi. tao ghét mày 😫😫😫 @BTS_twt #PremiosMTVMiaw #MTVBRKPOPBTS
1013	0	1	Tom Cruise và John Travolta ghen ghét nhau vì giáo phái bí ẩn https://t.co/dXzNsg2wy4 https://t.co/cFMOpYTYFw
1014	0	9	Huhu ghét con khỉ George trong Rampage ghê 😢 Tốn nước mắt tào lao vãi 😭
1015	0	4	'Nheo ơi bao xiền 1 ký thịt heo?' '500k' 'Đắt thế!' 'Đắt thì chị đừng mua nữa!!! Nheo để Nheo ăn!'  khiếp đanh đá=)… https://t.co/uog00nUaAa
1016	3	1	Mùa nắng là bọn ruồi đáng ghét lại xuất hiện khắp nơi. Nếu ở những khu vực ngoài trời, bạn có thể dùng các loại bìn… https://t.co/FNbb7j1ILZ
1017	1	1	có nhiều thứ vãi eo ơi ghét thế đm
1018	1	1	4 ĐIỀU ĐÀN ÔNG CỰC GHÉT Ở PHỤ NỮ| Chân lý cuộc sống PHỤ NỮ THÔNG MINH MUỐN... https://t.co/fEOMmP8IQo
1019	0	23	@rii_wuu em biết từ lâu rồi chị đã ghét anh mà 😭😭😭😭😭😭
1020	1	1	Đm cái bọn anti,gen ăn tức ở muôn đời nát,ích kỉ vkl,chúng nó thì cũng phải là fan của 1 ai đó hoặc 1 nhóm nhạc nào… https://t.co/WlXYTmYLkW
1021	0	0	Trước giờ đã ghét cái kiểu suốt ngày stt than thở không có người đặt với thế lọ thế chai lắm rồi nhé well thôi kệ con mẹ
1022	0	1	mình còn chưa từng ghét ai đến mức muốn thóa mạ thế này :'&lt; trời ơi biến mẹ khỏi thế giới này đi
1023	3	1	Sau này yêu nhau. Khi đến thái nó lại tìm phụ nữ... Mà tìm cx chẳng dễ nhỉ 🤔. Mấy con bạn nó khiến mình khó chịu!!!… https://t.co/Eg3bszjn2l
1024	3	3	đời này làm mình ghét hơn cả HZT chắc chỉ có idol với đám hl nhà kia =))))))))))))))))))))) ghét đ' để đâu cho hết… https://t.co/N6K7GI6bYr
1025	4	1	@1230n0211 ý là đáng ghét, hông yêu nổi nhưng em cũng phải yêu thôi chứ saoooo
1026	0	1	@_21100 ichan ơi, ichi nói ichan đáng ghét kìaaaaaa
1027	1	1	@1230n0211 đáng ghét chừa phần em yêu ạ =))
1028	0	1	@1109x1103 :))) em vẫn ghét nha
1029	0	3	Trần đời ghét cay ghét đắng bọn thù dai :) Cre: Nguyễn Vá
1030	0	1	@wawasan3417 ghét
1031	4	1	êh ghét HDMT chỉ vì SJK xuất hiện trên SNS quá nhiều thì... =))) dù sao quan điểm từ lâu tới giờ mình vẫn thích phi… https://t.co/byhdQePuTd
1032	1	0	@Rapper_taetae95 @BTS_twt Mây sẽ cảm hóa được anh. Đưa anh trở về với con người trước kia. Mây ghét Tuấn Anh bây gi… https://t.co/dfpnG8lQPX
1033	0	2	Mình từng rất ghét người hút thuốc but yesterday i said it was okey :)
1034	0	2	@mhiongssi chuẩn roài. nhìn mấy con khóc lóc khụy lụy vì tình còn thấy ghét thì thôi...đây còn phí cả mạng sống của… https://t.co/7ofYumN3mB
1035	-1	1	@Moechan226 Nhưng t không ấn tượng với GF, t lại ghét cái bài Me Gusta Tu nữa =)) Với cả nhóm này visual có vấn đề quá =)))
1036	2	1	@thaoolinh E cũng chả thích chả ghét nc cũng kqt lắm :) nhưng khs e k thích cp OM lắm :))
1037	2	2	anh ichan đáng ghét quá mà, ai mà yêu nổi
1038	6	2	Dễ ghét quá con ơi. Moah... Moah❤️❤️❤️ https://t.co/LPAt9UEqPB
1039	4	1	xong lúc đầu ghét exo lắm, đến tận wolf hđ 12 người tôi mới đổ cái rụp vì wolf drama ver luhan quá đẹp, rồi cứ thế… https://t.co/1b2MJOcqDj
1040	0	1	Mình không thể ngừng được việc sống cùng cảm xúc của ng khác. Tức là khi ở bên cạnh ai cảm xúc của ng đó lây đến mì… https://t.co/CjtOOTXpGX
1041	2	1	Thấy ghét chưa! Corgi nhà bạn Thảo, cực kì thân thiện, bị ẻm liếm hết 1 cái lên mặt =)))))… https://t.co/30CjZrNvAv
1042	0	2	@Chaerim50317708 @weareoneEXO Trước k để tâm giờ thấy ghét bên đấy ghê Đã nước sông k phạm nước giếng rồi… https://t.co/whyGOjkIbw
1043	0	1	Mẹ ơi, con ghét Hà Nội, con muốn về nhà.
1044	1	4	Mỗi lần thấy khách mình bị chê là rầu ơi là rầu mà góp ý là ngta mặt nặng mày nhẹ với mình. Chân thành là bị ghét à huhu...
1045	0	1	@anythinggoes99s đc cái giỡn nhây khoái làm trò nên các em cứ chọc ghét quáaaaa
1046	0	1	Ghét a, ghét mọi thứ diễn ra xq.....
1047	2	1	nói về người mà tôi chê trong pd101 sau đó tôi lại sấp vào người ta thì chắc là lee học trưởng... thề xem boy in lu… https://t.co/jvcVuifwrK
1048	1	1	@hhanhh11 nhìn mặt nó lúc mắng th gyeom trông đáng ghét vch, chắc offstage cũng kiểu khệnh khạng lắm đấy, giờ đỡ ròi =))))
1049	1	2	@hhanhh11 hồi xưa xem real1 tập ranking yugyeom trời ơi ghét th Bi vãi chấy xong xem WI thấy nó làm aegyo càng ghét =)))
1050	3	2	Bạn thân con gái là thứ hãm lồn nhất trên đời. Đmm thử đi vs con nyc xem. Ghét con ml í vl. Kệ mẹ. Mệt. Đ ke
1051	4	1	nhiều lúc lướt thấy mí bạn rồi nhiều page kiểu ghét môn hóa xong dè bỉu nó mình cũng thấy tội ;; dù sao cũng 1 thời… https://t.co/Zz3kYIeQbN
1052	9	2	Nếu bạn đã ghét mình hay là thích mình. Thì bạn đã yêu mình rồi 😅 Vì khi bạn ghét hay thích mình là bạn đã quan tâm mình. Thanks u
1053	1	0	#이불밖은위험해_강다니엘 Tao ghét cái vụ chia unit. Nói thẳng ra là 1 phần tao biết thế nào cũng war sml nhưng phần lớn là tao… https://t.co/M8mg7pqtkE
1054	0	3	@Shi_cute_Lu bên này năm nay là một chậu máu chó :)))) còn 5 vòng nữa mà vô địch mẹ rồi, ngay cái đội chế ghét cay ghét đắng :))))
1055	1	1	"tùy em" "sao cũng được" 2 câu nói ghét nhất hiện tại =)) nghe rất là chướng khí luôn đó :)
1056	1	1	@_186311 À thì ra cái nhóm xác nhận cb đó hả, chị ghét nốt =))))
1057	2	1	@phuonganh2412 Chính bản thân euphoria cũng là tuyệt phẩm nên nếu ko có trong full album thì quá đáng lắm. Thêm cả… https://t.co/35TEgSkOqC
1058	3	1	Chán vl sao mối quan hệ giữa con gái với nhau lại phức tạp đến thế nhỉ tại sao đéo thể thẳng thắn như bọn ctrai thí… https://t.co/XlgGLNoZbv
1059	0	2	@ARMYVN_twt @BTS_twt Nếu mình nói mình là ARMY nhưng mình ghét bản thân mình vậy Hoseok có ghét mình k nhỉ?
1060	0	1	@ARMYVN_twt @BTS_twt Hobie cưng quá đi ahhhh cái mỏ thấy ghét
1061	1	3	#Hoseok ghét những ai không thích #ARMY ☺  #ARMY ghét những ai xem thường #BTS 😎  18/5 trai nhà comeback. Haters ch… https://t.co/qAY6Os3pM9
1062	3	0	@ARMYVN_twt @BTS_twt Lần này phải làm cho trai nhà mình thật sự bùng nổ,  cho haters hít khói, và ngạc nhiên đến lờ… https://t.co/nn7pkJ6JF7
1063	0	1	Ghét vl huhu nhưng vẫn u mê https://t.co/RBcBcGpSM8
1064	2	1	- Nhận RP người bạn ghét giá chỉ bằng chai Nam Ngư :v - Ngoài ra ! Nhận dạy đăng xuất, đăng nhập Facebook giá cả ph… https://t.co/L5VmEb4jq1
1065	0	1	🖕for 2 chị em của em gái :)))  Cả 2 chị em đều thuộc năm sinh mình bị ghét
1066	4	0	Người ta hay nói "Fan là bộ mặt của idol" mà có quá nhiều người biết cho bộ mặt của idol mình rách nát đến nỗi khôn… https://t.co/qs6ZQoSbtP
1067	6	2	Mew mew !!! 😺😺😺❤ Rất ghét động vật nhưng mình yêu loài mèo Tam Thể này nhất trên đời 💋💋💋 #JIMIN oppa… https://t.co/QCvss3mbIk
1068	0	2	Đùa chứ chs t ghét cái tóc dấu phẩy thế nhỉ 😑😑 lúc nãy xem cut mấy đoạn của Sung Jae trên sugarman, nhìn góc nghiên… https://t.co/iYrgWC0QK4
1069	3	2	@kismetosw nchung nhìn highfashion thật nhưng thề c ghét đồ burberry vl dạo này anh bạn daniel còn bắt đầu mũ áo gi… https://t.co/J0qM9O18LX
1070	0	0	Ghét vl
1071	5	0	Thề là bash idol nhà người khác thì idol nhà bạn cũng chả có nổi tiếng thêm đâu 😌 chỉ là cảm thấy xấu hổ cho fandom… https://t.co/k1Wi2kafCy
1072	0	0	- Anh Hoàng này, giả sử trong tay anh có 1 khẩu súng với 1 viên đạn duy nhất, và đứng trước mặt anh là 2 thằng mà a… https://t.co/zjWlMOhuOk
1073	1	3	- Ghét nhất đứa nào vào nick người khác đọc trộm tin nhắn !  - Đọc tin nhắn người ta chưa đọc chưa onl thì vào trộm… https://t.co/wAwi0iHseM
1074	1	1	@venice_93 Vâng. Nghe chị kể mà em thấy buồn theo luôn. Không biết sau này em có đc 1 môi trường làm việc ổn vậy kh… https://t.co/0YfTbRsTjc
1075	1	2	Trời ạ. Lại muốn nuôi thêm mèo mà kinh phí k cho phép. Thấy em ngồi kêu mà người thì cứ đi qua đi lại vô tình. Ghét… https://t.co/rCPDbbKCL9
1076	2	1	Ghét nhất cái cảm giác Đã Chia Tay nhưng vẫn vài ngày cứ xem người đó có onl không? Mặc dù Nếu Có Onl chắc cũng chẳ… https://t.co/xZknk33jVv
1077	3	1	Thực ra là ghét cái concept trong album lắm nhưng vì nó là album nên mới phải mua nhiều
1078	1	1	Cái chuyện mà mình độ xe thì cũng là của mình. Ba mẹ tôi ko nói thôi tới phiên mấy ng nói à. Mẹ chọc cho ghét ko à..
1079	0	2	Em béo quá nên nhìn hok ra :(((   Ôi cái bụng mỡ đáng ghét
1080	2	1	Mình không hẳn là thích tư duy logic. Mình chỉ thích tìm tòi acc real tất cả các ad fanpage mà mình ghét hoy ~ :) https://t.co/wkXizDfOC8
1081	1	3	Con hl. M rảnh quá k có chuyện gì làm nên hóng chuyện nhà t à. Đã ghét bome m ra r mà m còn thích động vào
1082	0	1	"Ghét chụp ảnh thẻ..."
1083	5	1	Phải thật tốt để: •Chứng minh rằng lý do ko phải như mọi ng nghĩ •mk suy sụp là điều mà ng ghét mk muốn thấy, tuyệt… https://t.co/7lYQCAXer9
1084	2	2	👦Cứ nói con trai xài mỹ phẩm là đàn bà - ẻo lả Thế trai đẹp các chệ có thích ngắm k - có iu k - có thầm thương trộm… https://t.co/ZNJOpqYbeT
1085	2	0	Hay kiểu thích xăm soi riết mới chế ra cái trò đấy để đi diss nhau? Tau thấy ngoài kây-pốp đ thấy ai làm trò đấy =)… https://t.co/cbbfDHLm5s
1086	2	3	Đã ghét thì chừa mặt nhau ra đi các bạn. Mò vào live stream, xuyên tạc từng câu chữ lời nói để thỏa mãn sự đố kị củ… https://t.co/Y1FtYKKy9L
1087	1	2	#JongDae của em hãy chỉ đọc những điều tốt đẹp thôi nhé. Anh chẳng sai chút nào đâu bảo bối. Lũ người kia vì ganh g… https://t.co/N24UFoK43L
1088	3	1	ghét vc, bạn ship bé Cơm gà cho mình doll mà đ bỏ vào box, quấn băng keo chằng chịt xong mở ra đầu bị móp mẹ nó luôn, đissss
1089	0	3	"Không ai đáng để bị ghét hay ngược đãi cả. Nhưng xin đừng làm tổ  thương các huynh và fan của tôi. Nếu có ai đó mu… https://t.co/1BBdVgwaLd
1090	2	0	https://t.co/8ll5f0HVN0 Cfs ném đá đội trưởng Thao và dc sóng biển cùng ng đi ngang bờ biển úp sọt =v= Thật ra đối… https://t.co/X5hFikroEa
1091	10	1	Cả một buổi đi cập nhật dạo, có thể rút ra kết luận đó là bọn Knet đã ghét SJ đến não thần kinh cmnlr 😂😂 Đ biết chú… https://t.co/0sFhMxAkMt
1092	2	1	Cái tông giọng đúng cái con học cùng lớp mình đợt trước, ghét vl
1093	0	0	Bao giờ đến chúng ta ? Huhuhu https://t.co/RnR017wvBH https://t.co/RnR017wvBH
1094	1	2	Tui ghét nghe nhạc Vê Nờ, trời ơi, sao vậy, sao ghét mà cứ mở Zing là vô nghe vậy @@ Sao biết là ko thích như vậy mà cứ đâm đầu vào vậy?
1095	16	1	Chém chế! Chế ghét! Chế tự làm 👏🏻👏🏻👏🏻 Code à! Html à! Cân luôn 😂😂😂
1096	0	0	Tôi đã thêm video vào danh sách phát https://t.co/tOUlVr5dm1 Ghét Anh - Nhóm Mây Trắng trên @YouTube
1097	6	3	Nhớ đến phát Điên🙂🔥 JEON JUNGKOOK EM GHÉT ANH💔🍀 Anh là 1 loại dày vò luôn ở trong tâm trí em❤em yêu anh❤em nhớ anh👑… https://t.co/wUwOXcQkAL
1098	1	1	BÊN GIÁC NGỘ LUÔN NGHĨ ĐỦ MỌI CÁCH ĐỂ HÓA GIẢI!     “Thù ghét, mong cho kẻ khác chết đi là một bệnh”. Oán hận kẻ ấy… https://t.co/sYhPAD5JBA
1099	1	2	Chàng trai thẳng thừng nói căm ghét người yêu cũ trên truyền hình https://t.co/Bs0rt46ex4
1100	3	0	@Bithkiuduy2 @weareoneEXO Đó, những con người tài giỏi hay bị ganh ghét, EXO chính là điển hình :'3  1 RT = 1 VOTE… https://t.co/K71X2Q4Tsl
1101	1	-1	Ảnh chụp toàn kiểu yêu nghiệt một lần nghìn tấm, cuối cùng up ins cái ảnh bĩu môi bĩu má nhìn thấy ghét không à ==
1102	3	1	Ghét một người k cần lí do 😄😄😄 #GOT7BBMAs #GOT7 @GOT7Offical  #EyesOnYou
1103	0	4	@Woolarious0430 Kinh dị vleu mặt mũi cứ râu ria bửn bửn như này là ghét vl ra =))
1104	0	0	Nhà bên bác gái cứ 1 tiếng người nhà quê mình thế này thế kia, thật tình mình k biết nói sao, nhà ngta cũng nhẹ nhà… https://t.co/84nfWxzrR9
1105	1	2	Bố tổ cái bọn điên , sao mà tao ghét cái lũ hãm chó chúng m thế nhờ 😊 #PremiosMTVMiaw #MTVBRKPOPBTS @BTS_twt https://t.co/PHZKpTnnVh
1106	0	1	Tuôi cảm thấy ghét văn vl #GOT7BBMAs   #GOT7  @GOT7Official  #GOT7WORLDTOUR #Look
1107	1	2	BH thấy ghét quá lâu lắm không up gì dồn lại chơi luôn ba quả quả nào độ sát thương cũng cao dm
1108	1	0	Ngoài kia đang ganh ghét nhau đấu đá ăn thua hàng ngày  Mày mả không tiếng không tiền thì cả nói chuyện họ còn làm… https://t.co/7pnAh1FtOf
1109	0	0	@YKshinougat Tao chưa biét fd tnao nhưng riêng con đấy là t ghét r =))
1110	0	0	@YKshinougat Tao ghét con đấy
1111	0	0	Dắt mỹ nữ toàn cầm dây áo ngực, lúc kéo thì.... xem mà choáng :| https://t.co/51AqLtQj96
1112	0	1	Hồi đó ghét nhau đến mức chụp hình mà đứng cách nhau mấy hàng lận =]]]]
1113	0	1	ôi bh đi unlike hế cmnl đây ghét vcl
1114	0	1	Nhìn ghét thế ko bk!!! ♥♥♥♥♥♥ @BTS_twt #PremiosMTVMiaw #MTVBRKPOPBTS https://t.co/xCCy2tuuPV
1115	0	1	ghét vãi l
1116	1	1	🐳🐳🐥🐥 ba lỗ xuất Hàn. Chất thun borip mặc body ôm nhé , bạn nào múp múp mặc ghét lắm luôn. ⚡️size 1-5y ⚡️gia: 80k
1117	1	0	hình như chắc có mỗi mình t ghét cái kiểu special event của GOT7 vcl nhờ ... ôm eo quàng vai, tại sao lại push sale… https://t.co/gctjhGZ2Bh
1118	3	1	Tự hiểu tính nhau, đối với mấy đứa tính dữ còn có tâm bệnh như tao thì cách tốt nhất để kiềm tao không bùng nổ trướ… https://t.co/O6e5E02Y30
1119	3	0	Quyết tâm Justin Bieber không nghe nhạc của nghệ sĩ này 😅 https://t.co/BoQ6xQsDhi
1120	0	0	Tao ghét Choiza....
1121	1	0	@musdnm chỉ rình anh mình hở ra để bóp méo câu chữ ý xong có chuyện lại tỏ ra vô tội k có fan nhóm nào mà t ghét nh… https://t.co/AT0dSZY2PI
1122	1	1	#GOT7BBMA  #GOT7 #Yugyeom @GOT7Official  thật là ghét
1123	0	1	#GOT7BBMA  #GOT7 #Youngjae @GOT7Official  nhưng mình ghét cái kiểu đấy lắm
1124	0	1	#GOT7BBMA #GOT7 @GOT7Official Em ghét ù pa.
1125	0	1	@calaplanh Thật ra có ko ghét mấy đứa mà =))) nhưng hong quan tâm thôi :"&gt;
1126	4	1	@Ranie135 =)))))))) thoy đi =))) k đến nỗi ghét but cao hơn không thích là cái chắc rùiiii đúng hem :)))
1127	4	1	Ko đến nỗi ghét nhưng đám này iem chỉ care mỗi anh Hiền 😅 https://t.co/2iIeDYq4AK
1128	3	1	Xem chị đẹp thấy bà mẹ ghét vcl :))) đồng ý là thương con nhưng ko tôn trọng chuyện riêng tư của con á, cứ nói miết… https://t.co/JPdAwRBKS6
1129	1	1	@nguyent32457881 Bạn có thể ghét ngư
1130	0	3	Ditcu đây là đứa ngày xưa mình ghét cay ghét đắng vì nó chảnh giờ nó vẫn chảnh vloz ạ :))) @99Trangkute  :)) https://t.co/SOTNB3o0OA
1131	1	1	@lanhoa094291101 Bạn có thể ghét ngư
1132	3	1	Mùa nắng là bọn ruồi đáng ghét lại xuất hiện khắp nơi. Nếu ở những khu vực ngoài trời, bạn có thể dùng các loại bìn… https://t.co/9gyM844hWc
1133	5	0	@mimileup uh đó con mẹ đấy kiểu cứ tỏ vẻ đáng yêu làm t ghét thật í :) mà nhìn trông chả đáng yêu tí nào ko hiểu khen điều gì nữa
1134	1	1	@tuanminh0943921 Bạn có thể ghét ngư
1135	3	1	Mình là thằng học giỏi nhưng thâm tâm mình cũng cực ghét học hành nhiều, ít thì ok. Các bố mẹ không muốn con cái bị… https://t.co/buEXLMDspx
1136	0	1	Tiền vệ Luiz Gustavo (Marseille): “Ngày ở Bayern, Pep ghét tôi từ khi còn chưa từng gặp” https://t.co/bT7SEuXWuE https://t.co/GJA3sBq4rw
1137	3	1	Ganh ghét đố kỵ nên mới nói xấu người ta thôi ,con người ấy chả tốt lành gì chỉ thuộc hạng tiểu nhân tầm thường tro… https://t.co/1UyVFat7wp
1138	2	3	Hạnh phúc khó tả của diễn viên bị ghét nhất “Cả một đời ân oán” https://t.co/7XUmPkGFkf https://t.co/E1xSokQWCS
1139	3	1	mai chắc mình phải inbox vô group bảo luôn :) ghét thật ấy chứ, chưa gì đã coi thường khả năng của idol mình. người… https://t.co/bqG1JgC4o4
1140	2	3	Hạnh phúc khó tả của diễn viên bị ghét nhất ‘Cả một đời ân oán’ https://t.co/IKx8VGTVer https://t.co/7cKahPcAmt
1141	0	1	I liked a @YouTube video https://t.co/6oGjRItxky Vlog #13: Tôi là fanboi DC và tôi ghét Zach Snyder.
1142	0	1	"Cứ có tư tưởng ghét người giàu như mày thì không giàu lên nổi đâu" - Hoài
1143	2	2	Thề luôn ạ nhìn reaction của Changmin Chanhee lúc được Bbangmil bế khác hẳn ạ ☺️ Một quả omega nại nùng một quả alpha ghét bị coi là yếu híc
1144	1	1	@__000925 @myggenius93 Đã 3,4 năm đổi pass rồi vẫn xin thì em phải nói thôi. Vậy là họ cố tình lì rồi đó =)) ghét h… https://t.co/P78TNRrZHQ
1145	2	1	@allasora Ừ k biết thế nhưng nó ghét cũng vì nó k đc làm chuyện nó muốn thật mà lúc í SM toàn k cho nó đi đóng phim… https://t.co/Cc2nqNyy1G
1146	1	3	@Sophie262806 @BTS_twt Mọi người nhuộm nâu đen đó chứ , chắc là tỉ lệ nâu và đen mỗi ng khác nhau . Vì nhuộm đen mà… https://t.co/F6pFOWkOh2
1147	1	2	@jungsudehao thề t ghét mấy đồ burberry này vãi luôn nhìn cứ như mấy thằng trẻ trâu vn =)))))
1148	1	0	lúc HTT xoay người, nhếch môi phát rồi ngẩng đầu lên cười nhẹ :((( e biết tim mình lại đập bum bum như lần đầu tiên… https://t.co/IuaXy894tR
1149	2	2	@TrangKi41498219 @BTS_twt . Ngy em tỷ ạ ☺️ Mới trở thành ngy cũ cách đây 15p thôi  . Tỷ ơi, em nhạt đến mức khiến n… https://t.co/vgKq5RtMhM
1150	3	1	Ôi đúng rồi đấy k thích mà gần cán mép ghét nữa cơ toi k thích Jeon Soyeon
1151	1	1	Số phận lẩn quẩn với EDM. Ghét nó còn hơn gì mà vài năm trước thì chịu đựng bên Nhật còn giờ là Hàn. Xu hướng thế giới kiểu gì vậy trời.
1152	1	0	@wish1506 kiểu bên ngôn ngữ học vẫn có một có hiện tượng khi ba nói chuyện bằng tiếng nào thì ba sẽ nói với tâm thế… https://t.co/m1qq5FEPao
1153	0	1	@JeonKookie1219 @BTS_twt Jin có nói một câu rằng -"tôi muốn được ở bên các thành viên mãi mãi" Không ai đúng ai sai… https://t.co/6IPVd3SriA
1154	1	-1	Không ghét bias của chúng nó nhưng cũng dần mất tình cảm
1155	0	1	Môn Toán đáng ghét
1156	0	1	@pinochihae2115 Đời tui ghét nhất là vẽ =))))))
1157	5	1	Xài từ địa phương không khéo dễ gây hiểu lầm, tổn thương lắm. Cho nên cẩn trọng khi nói vẫn tốt hơn nhỉ :) #doisong… https://t.co/fwiGZQuSK3
1158	3	0	Ủa chứ tháng 4 là mùa fansite đóng cửa à? Lại còn là fansite mình thích của thành viên mình thích nữa 🙂 từ năm 2016… https://t.co/dxI0dPVJlC
1159	1	1	Tôi đã thêm video vào danh sách phát https://t.co/PXWWot9WrR CHO HỌ GHÉT ĐI EM (OFFICIAL MV) - HUỲNH JAMES trên @YouTube
1160	2	2	chời đựu tao ghét nhất cái thứ con gái sỗ sàng bánh bèo như con Ichigo. Đã chia cắt đôi lứa người ta rồi còn giả bộ… https://t.co/SaKtvRws7v
1161	2	1	ghét nhất mấy đứa lôi hắc hường vào xong kêu giống hắc hường này kia. chời ơi fame nhà này do chúng nó tự mình tạo… https://t.co/go7rlpGfUi
1162	0	3	Cuộc sống này ngắn lắm, đừng ghét bất kỳ ai, giết được thì giết .
1163	1	0	@JeonKookie1219 @BTS_twt Thực ra tớ nghĩ cái này nên gọi là akgae fan vì nó khác fan only. Fan akgae là thích 1 thà… https://t.co/mYvkM9taoS
1164	3	1	Khi bạn ghét chụp ảnh nhưng má bắt phải làm pô ảnh gia đình thì mới có lì xì =)))) #kangdaniel https://t.co/rqmshAuM9L
1165	5	4	Cứ ghét t đi.😉 T thích điều đó. 🍀 Chứ đừng giả bộ ko ghét t để rồi chơi sau lưng t. 😊 Nên cứ ghet t đi. Càng ít bạn càng tốt 😉
1166	0	1	Trông vênh váo ghét vãi cứt! https://t.co/HzOkBRDWOA
1167	0	9	Đồ đáng ghét 😤😤 https://t.co/n82sHR0K2d
1168	1	1	Sau nhiều năm "sống chung" với đám mụn trứng cá đáng ghét, cô nàng đã tìm ra được cách chữa mụn bằng các sản phẩm r… https://t.co/kiqhrC4cMH
1169	5	0	#BTS nếu bạn thật sự là 1 fan idol nào đó thì bạn nên cho idol của mình dc 1 tình yêu thật sự ..là tình yêu idol vớ… https://t.co/Qe3KmsZFxP
1170	0	1	Tôi đã thêm video vào danh sách phát https://t.co/v7ISY9mg35 Cách đối xử với người ghét mình trên @YouTube
1171	0	1	Tôi đã thêm video vào danh sách phát https://t.co/v7ISY9DRrF Cách đối xử với người ghét mình trên @YouTube
1172	1	3	#1449 "Đây là lần Cuối viết lên đây vì cậu Tôi bk cậu chẳng thích dì tôi 😔 Cậu rất ghét tôi cậu hãy mở lòng với tôi… https://t.co/uO8sB3Dbt0
